Subject,ML Score,MERCI Score Pos,MERCI Score Neg,Hybrid Score,Prediction,PPV
NDM5_1920,0.15,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_1921,0.15,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_1922,0.125,0.0,0.0,0.125,Non-Toxin,0.007
NDM5_1922_2,0.07,0.0,0.0,0.07,Non-Toxin,0.0
NDM5_1923,0.19,0.0,0.0,0.19,Non-Toxin,0.092
NDM5_1924,0.18,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_1925,0.405,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_1925_2,0.13,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_1926,0.1,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_1927,0.205,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_1928,0.18,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_1928_2,0.21,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_1929,0.145,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_192_0,0.235,0.0,0.0,0.235,Non-Toxin,0.151
NDM5_192_1,0.175,0.0,0.0,0.175,Non-Toxin,0.072
NDM5_193,0.065,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_193_0,0.135,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_193_1,0.085,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_194,0.45,0.0,0.0,0.45,Toxin,0.432
NDM5_194_0,0.095,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_194_1,0.115,0.0,0.0,0.115,Non-Toxin,0.0
NDM5_195,0.25,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_1950,0.115,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_1951,0.11,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_1951_2,0.215,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_1952,0.16,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_1953,0.19,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_1954,0.11,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_1954_2,0.235,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_1955,0.09,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_1956,0.14,0.0,0.0,0.14,Non-Toxin,0.026
NDM5_1957,0.125,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_1957_2,0.095,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_1958,0.105,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_1959,0.135,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_195_0,0.095,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_195_1,0.135,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_196,0.315,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_196_0,0.12,0.0,0.0,0.12,Non-Toxin,0.0
NDM5_196_1,0.155,0.0,0.0,0.155,Non-Toxin,0.046
NDM5_197,0.185,0.0,0.0,0.185,Non-Toxin,0.085
NDM5_197_0,0.11,0.0,0.0,0.11,Non-Toxin,0.0
NDM5_197_1,0.13,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_198,0.15,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_1980,0.12,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_1980_2,0.11,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_1981,0.13,0.0,0.0,0.13,Non-Toxin,0.013
NDM5_1982,0.195,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_1983,0.195,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_1983_2,0.105,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_1984,0.14,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_1985,0.18,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_1986,0.17,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_1986_2,0.15,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_1987,0.125,0.0,0.0,0.125,Non-Toxin,0.007
NDM5_1988,0.095,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_1989,0.185,0.0,0.0,0.185,Non-Toxin,0.085
NDM5_1989_2,0.13,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_198_0,0.105,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_198_1,0.205,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_199,0.21,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_199_0,0.19,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_199_1,0.165,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_200,0.085,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_200_0,0.18,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_200_1,0.09,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_201,0.145,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2010,0.135,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2011,0.125,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2012,0.15,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2012_2,0.305,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2013,0.14,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2014,0.095,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2015,0.14,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2015_2,0.18,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2016,0.095,0.0,0.0,0.095,Non-Toxin,0.0
NDM5_2017,0.11,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2018,0.125,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2018_2,0.395,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2019,0.105,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_201_0,0.175,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_201_1,0.2,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_202,0.13,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_202_0,0.165,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_202_1,0.12,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_203,0.195,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_203_0,0.22,0.0,0.0,0.22,Non-Toxin,0.131
NDM5_203_1,0.24,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_204,0.475,0.0,0.0,0.475,Toxin,0.464
NDM5_2040,0.11,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2041,0.125,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2041_2,0.215,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2042,0.13,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2043,0.16,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2044,0.175,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2044_2,0.14,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2045,0.155,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2046,0.14,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2047,0.14,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2047_2,0.11,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2048,0.145,0.0,0.0,0.145,Non-Toxin,0.033
NDM5_2049,0.27,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_204_0,0.13,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_204_1,0.085,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_205,0.2,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_205_0,0.14,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_205_1,0.185,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_206,0.39,0.5,-0.5,0.39,Toxin,0.353
NDM5_206_0,0.095,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_206_1,0.125,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_207,0.425,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2070,0.08,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2070_2,0.15,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2071,0.165,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2072,0.2,0.0,0.0,0.2,Non-Toxin,0.105
NDM5_2073,0.095,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2073_2,0.06,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2074,0.19,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2075,0.265,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2076,0.1,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2076_2,0.105,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2077,0.105,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2078,0.195,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2079,0.1,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2079_2,0.205,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_207_0,0.155,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_207_1,0.11,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_208,0.3,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_208_0,0.11,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_208_1,0.09,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_209,0.175,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_209_0,0.18,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_209_1,0.4,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_210,0.14,0.0,0.0,0.14,Non-Toxin,0.026
NDM5_2100,0.135,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2101,0.14,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2102,0.105,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2102_2,0.125,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2103,0.08,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2104,0.215,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2105,0.185,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2105_2,0.215,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2106,0.26,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2107,0.14,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2108,0.1,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2108_2,0.13,0.0,0.0,0.13,Non-Toxin,0.013
NDM5_2109,0.145,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_210_0,0.275,0.0,0.0,0.275,Non-Toxin,0.203
NDM5_210_1,0.16,0.0,0.0,0.16,Non-Toxin,0.053
NDM5_211,0.285,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_211_0,0.385,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_211_1,0.17,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_212,0.225,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_212_0,0.215,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_212_1,0.12,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_213,0.245,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2130,0.13,0.0,0.0,0.13,Non-Toxin,0.013
NDM5_2131,0.09,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2131_2,0.13,0.0,0.0,0.13,Non-Toxin,0.013
NDM5_2132,0.185,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2133,0.095,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2134,0.175,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2134_2,0.185,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2135,0.275,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2136,0.235,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2137,0.1,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2137_2,0.245,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2138,0.08,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2139,0.285,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_213_0,0.085,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_213_1,0.2,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_214,0.205,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_214_0,0.16,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_214_1,0.125,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_215,0.385,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_215_0,0.105,0.0,0.0,0.105,Non-Toxin,0.0
NDM5_215_1,0.15,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_216,0.32,0.0,0.0,0.32,Non-Toxin,0.262
NDM5_2160,0.14,0.0,0.0,0.14,Non-Toxin,0.026
NDM5_2160_2,0.19,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2161,0.185,0.0,0.0,0.185,Non-Toxin,0.085
NDM5_2162,0.165,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2163,0.135,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2163_2,0.095,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2164,0.155,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2165,0.195,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2166,0.105,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2166_2,0.145,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2167,0.115,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2168,0.065,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2169,0.135,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2169_2,0.21,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_216_0,0.17,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_216_1,0.115,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_217,0.15,0.0,0.0,0.15,Non-Toxin,0.039
NDM5_217_0,0.245,0.0,0.0,0.245,Non-Toxin,0.164
NDM5_217_1,0.16,0.0,0.0,0.16,Non-Toxin,0.053
NDM5_218,0.415,0.0,0.0,0.415,Toxin,0.386
NDM5_218_0,0.21,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_218_1,0.24,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_219,0.36,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2190,0.475,0.0,0.0,0.475,Toxin,0.464
NDM5_2191,0.155,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2192,0.145,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2192_2,0.145,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2193,0.225,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2194,0.125,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2195,0.09,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2195_2,0.125,0.0,0.0,0.125,Non-Toxin,0.007
NDM5_2196,0.205,0.0,0.0,0.205,Non-Toxin,0.111
NDM5_2197,0.155,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2198,0.055,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2198_2,0.145,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2199,0.09,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_219_0,0.095,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_219_1,0.095,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_220,0.135,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_220_0,0.16,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_220_1,0.09,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_221,0.27,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_221_0,0.14,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_221_1,0.085,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_222,0.125,0.0,0.0,0.125,Non-Toxin,0.007
NDM5_2220,0.075,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2221,0.28,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2221_2,0.195,0.0,0.0,0.195,Non-Toxin,0.098
NDM5_2222,0.175,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2223,0.215,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2224,0.23,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2224_2,0.09,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2225,0.055,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2226,0.4,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2227,0.1,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2227_2,0.2,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2228,0.065,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2229,0.19,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_222_0,0.175,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_222_1,0.12,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_223,0.22,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_223_0,0.145,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_223_1,0.1,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_224,0.11,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_224_0,0.18,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_224_1,0.255,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_225,0.785,0.0,-0.5,0.285,Non-Toxin,0.216
NDM5_2250,0.12,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2250_2,0.275,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2251,0.245,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2252,0.11,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2253,0.155,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2253_2,0.175,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2254,0.1,0.0,0.0,0.1,Non-Toxin,0.0
NDM5_2255,0.135,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2256,0.265,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2256_2,0.09,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2257,0.215,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2258,0.08,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2259,0.07,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2259_2,0.18,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_225_0,0.14,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_225_1,0.29,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_226,0.095,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_226_0,0.13,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_226_1,0.125,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_227,0.15,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_227_0,0.095,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_227_1,0.165,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_228,0.465,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2280,0.06,0.0,0.0,0.06,Non-Toxin,0.0
NDM5_2281,0.405,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2282,0.23,0.0,0.0,0.23,Non-Toxin,0.144
NDM5_2282_2,0.145,0.0,0.0,0.145,Non-Toxin,0.033
NDM5_2283,0.58,0.0,-0.5,0.08,Non-Toxin,0.0
NDM5_2284,0.105,0.0,0.0,0.105,Non-Toxin,0.0
NDM5_2285,0.13,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2285_2,0.25,0.0,0.0,0.25,Non-Toxin,0.17
NDM5_2286,0.25,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2287,0.29,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2288,0.34,0.0,0.0,0.34,Non-Toxin,0.288
NDM5_2288_2,0.2,0.0,0.0,0.2,Non-Toxin,0.105
NDM5_2289,0.265,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_228_0,0.23,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_228_1,0.245,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_229,0.15,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_229_0,0.205,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_229_1,0.12,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_230,0.165,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_230_0,0.125,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_230_1,0.115,0.0,0.0,0.115,Non-Toxin,0.0
NDM5_231,0.21,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2310,0.16,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2311,0.15,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2311_2,0.16,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2312,0.065,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2313,0.26,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2314,0.23,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2314_2,0.23,0.0,0.0,0.23,Non-Toxin,0.144
NDM5_2315,0.06,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2316,0.13,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2317,0.175,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2317_2,0.175,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2318,0.13,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2319,0.25,0.0,0.0,0.25,Non-Toxin,0.17
NDM5_231_0,0.23,0.0,0.0,0.23,Non-Toxin,0.144
NDM5_231_1,0.14,0.0,0.0,0.14,Non-Toxin,0.026
NDM5_232,0.1,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_232_0,0.275,0.0,0.0,0.275,Non-Toxin,0.203
NDM5_232_1,0.3,0.0,0.0,0.3,Non-Toxin,0.235
NDM5_233,0.22,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_233_0,0.21,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_233_1,0.185,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_234,0.355,0.5,0.0,0.855,Toxin,0.961
NDM5_2340,0.115,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2340_2,0.195,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2341,0.155,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2342,0.27,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2343,0.19,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2343_2,0.06,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2344,0.18,0.0,0.0,0.18,Non-Toxin,0.079
NDM5_2345,0.155,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2346,0.23,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2346_2,0.12,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2347,0.06,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2348,0.1,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2349,0.32,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2349_2,0.095,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_234_0,0.22,0.0,0.0,0.22,Non-Toxin,0.131
NDM5_234_1,0.11,0.0,0.0,0.11,Non-Toxin,0.0
NDM5_235,0.21,0.0,0.0,0.21,Non-Toxin,0.118
NDM5_235_0,0.235,0.0,0.0,0.235,Non-Toxin,0.151
NDM5_235_1,0.31,0.0,0.0,0.31,Non-Toxin,0.249
NDM5_236,0.05,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_236_0,0.155,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_236_1,0.29,0.0,0.0,0.29,Non-Toxin,0.222
NDM5_237,0.18,0.0,0.0,0.18,Non-Toxin,0.079
NDM5_2370,0.145,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2371,0.195,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2372,0.255,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2372_2,0.155,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2373,0.095,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2374,0.14,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2375,0.11,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2375_2,0.115,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2376,0.095,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2377,0.14,0.0,0.0,0.14,Non-Toxin,0.026
NDM5_2378,0.16,0.0,0.0,0.16,Non-Toxin,0.053
NDM5_2378_2,0.21,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2379,0.095,0.0,0.0,0.095,Non-Toxin,0.0
NDM5_237_0,0.11,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_237_1,0.09,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_238,0.13,0.0,0.0,0.13,Non-Toxin,0.013
NDM5_238_0,0.195,0.0,0.0,0.195,Non-Toxin,0.098
NDM5_238_1,0.17,0.0,0.0,0.17,Non-Toxin,0.066
NDM5_239,0.19,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_239_0,0.22,0.0,0.0,0.22,Non-Toxin,0.131
NDM5_239_1,0.12,0.0,0.0,0.12,Non-Toxin,0.0
NDM5_240,0.085,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2400,0.105,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2401,0.28,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2401_2,0.185,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2402,0.13,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2403,0.095,0.0,0.0,0.095,Non-Toxin,0.0
NDM5_2404,0.14,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2404_2,0.29,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2405,0.13,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2406,0.07,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2407,0.095,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2407_2,0.13,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2408,0.14,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_2409,0.24,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_240_0,0.13,0.0,-0.5,0.0,Non-Toxin,0.0
NDM5_240_1,0.135,0.0,0.0,0.135,Non-Toxin,0.02
NDM5_241,0.09,0.0,0.0,0.09,Non-Toxin,0.0
NDM5_241_0,0.105,0.0,0.0,0.105,Non-Toxin,0.0
NDM5_241_1,0.105,0.0,0.0,0.105,Non-Toxin,0.0
