design_id,length,net_charge_pH7.4,gravy,hydrophobic_moment,aggregation_proxy,cys_count,delivery_proxy,n_liabilities,liabilities
NDM5_0333,26,-1.02,1.308,0.324,2.371,0,0.27,1,homopolymer_run>=4
NDM5_0334,26,-0.02,1.042,0.295,2.257,0,0.245,1,motif_DS
NDM5_0335,26,-2.02,-0.227,0.434,1.9,0,0.361,2,motif_DG;motif_DS
NDM5_0336,26,0.97,0.512,0.363,1.114,0,0.383,1,homopolymer_run>=4
NDM5_0337,26,-0.02,0.931,0.291,2.1,0,0.242,0,
NDM5_0338,26,-1.02,1.462,0.18,2.371,0,0.15,1,homopolymer_run>=4
NDM5_0339,26,-0.02,0.338,0.462,1.529,0,0.385,0,
NDM5_0360,28,-2.02,0.161,0.416,1.671,0,0.346,0,
NDM5_0361,28,-3.02,1.171,0.328,1.957,0,0.273,0,
NDM5_0362,28,-0.02,1.125,0.312,1.957,0,0.26,0,
NDM5_0363,28,-1.02,1.043,0.371,2.686,0,0.309,1,motif_DG
NDM5_0364,28,-0.02,0.496,0.419,1.614,0,0.349,0,
NDM5_0365,28,-0.02,1.271,0.389,2.3,0,0.324,1,motif_DG
NDM5_0366,28,-0.02,1.064,0.409,2.1,0,0.341,1,homopolymer_run>=4
NDM5_0367,28,-2.03,0.3,0.392,1.557,0,0.326,1,motif_DS
NDM5_0368,28,-1.02,1.175,0.416,2.086,0,0.347,1,homopolymer_run>=4
NDM5_0369,28,-0.02,1.15,0.414,1.8,0,0.345,2,motif_DG;homopolymer_run>=4
NDM5_0390,26,-0.02,1.069,0.399,2.286,0,0.333,0,
NDM5_0391,26,-1.02,0.819,0.517,1.8,0,0.431,0,
NDM5_0392,26,-0.02,1.681,0.097,2.114,0,0.08,1,homopolymer_run>=4
NDM5_0393,26,-2.03,1.181,0.148,2.086,0,0.123,1,homopolymer_run>=4
NDM5_0394,26,-0.03,1.073,0.458,2.086,0,0.381,1,homopolymer_run>=4
NDM5_0395,26,0.98,0.858,0.335,2.114,0,0.361,1,homopolymer_run>=4
NDM5_0396,26,-1.02,1.212,0.357,2.657,0,0.298,0,
NDM5_0397,26,-1.02,1.408,0.378,2.086,0,0.315,2,motif_DG;homopolymer_run>=4
NDM5_0398,26,-0.02,1.077,0.571,2.686,0,0.475,1,motif_DG
NDM5_0399,26,-2.02,0.688,0.249,2.086,0,0.208,3,motif_DG;motif_DP;homopolymer_run>=4
NDM5_0420,30,-1.02,1.55,0.149,1.8,0,0.124,1,homopolymer_run>=4
NDM5_0421,30,-1.02,1.087,0.411,2.086,0,0.342,2,motif_DP;homopolymer_run>=4
NDM5_0422,30,1.97,0.083,0.594,1.429,0,0.66,0,
NDM5_0423,30,-1.03,0.203,0.494,1.243,0,0.412,0,
NDM5_0424,30,-3.02,0.233,0.292,1.471,0,0.244,0,
NDM5_0425,30,-1.02,1.373,0.148,1.8,0,0.123,1,homopolymer_run>=4
NDM5_0426,30,-2.02,0.583,0.489,1.9,0,0.407,2,motif_DG;homopolymer_run>=4
NDM5_0427,30,1.98,0.65,0.431,1.671,0,0.524,1,motif_NS
NDM5_0428,30,-3.02,0.203,0.587,1.643,0,0.489,1,motif_DG
NDM5_0429,30,-0.99,0.487,0.565,2.714,0,0.471,2,motif_DG;homopolymer_run>=4
NDM5_0450,29,-4.02,0.686,0.485,1.9,0,0.404,0,
NDM5_0451,29,-4.02,0.234,0.386,1.9,0,0.321,0,
NDM5_0452,29,-0.02,1.686,0.169,2.371,0,0.141,1,homopolymer_run>=4
NDM5_0453,29,-1.02,1.245,0.585,2.371,0,0.487,2,motif_DG;motif_DP
NDM5_0454,29,-1.02,0.548,0.477,2.0,0,0.398,1,motif_DS
NDM5_0455,29,-2.02,0.855,0.216,1.957,0,0.18,0,
NDM5_0456,29,-0.02,1.486,0.085,1.8,0,0.071,1,homopolymer_run>=4
NDM5_0457,29,0.98,-0.169,0.562,1.186,0,0.549,1,homopolymer_run>=4
NDM5_0458,29,-0.02,1.652,0.253,2.371,0,0.211,2,motif_NS;homopolymer_run>=4
NDM5_0459,29,-0.02,0.641,0.597,2.386,0,0.498,2,motif_DG;motif_DP
NDM5_0480,30,-0.02,0.613,0.467,2.229,0,0.39,2,motif_NG;homopolymer_run>=4
NDM5_0481,30,1.98,0.997,0.71,2.429,0,0.665,1,homopolymer_run>=4
NDM5_0482,30,-3.02,0.577,0.537,2.286,0,0.447,1,motif_NG
NDM5_0483,30,-1.14,1.603,0.205,2.429,1,0.171,1,odd_Cys(free_thiol)
NDM5_0484,30,0.98,1.027,0.383,2.429,0,0.401,1,homopolymer_run>=4
NDM5_0485,30,-2.02,1.497,0.358,2.371,0,0.298,1,homopolymer_run>=4
NDM5_0486,30,1.98,1.233,0.398,2.5,0,0.496,1,homopolymer_run>=4
NDM5_0487,30,-2.02,0.743,0.297,1.7,0,0.248,1,motif_DG
NDM5_0488,30,-1.02,1.437,0.163,2.186,0,0.136,2,motif_DG;homopolymer_run>=4
NDM5_0489,30,2.98,1.09,0.553,2.786,0,0.709,1,homopolymer_run>=4
NDM5_0510,20,-1.02,0.91,0.21,1.543,0,0.175,0,
NDM5_0511,20,-0.03,0.155,0.351,1.257,0,0.293,0,
NDM5_0512,20,0.98,0.47,0.454,1.2,0,0.459,0,
NDM5_0513,20,1.01,0.035,0.363,1.2,0,0.387,0,
NDM5_0514,20,-1.02,0.965,0.253,2.429,0,0.211,2,motif_NG;homopolymer_run>=4
NDM5_0515,20,-2.03,0.155,0.215,0.543,0,0.18,1,motif_DG
NDM5_0516,20,-1.03,-0.645,0.409,0.471,0,0.341,0,
NDM5_0517,20,-3.02,0.3,0.271,0.971,0,0.226,2,motif_DP;homopolymer_run>=4
NDM5_0518,20,-2.03,-0.73,0.448,-0.057,0,0.373,1,motif_DS
NDM5_0519,20,-3.02,0.4,0.318,1.457,0,0.265,1,motif_DG
NDM5_0540,20,-1.02,0.78,0.372,2.114,0,0.31,1,motif_DG
NDM5_0541,20,-2.14,0.035,0.285,0.743,1,0.237,2,odd_Cys(free_thiol);motif_DG
NDM5_0542,20,0.98,0.27,0.2,0.957,0,0.248,0,
NDM5_0543,20,0.98,0.58,0.435,0.643,0,0.443,0,
NDM5_0544,20,-0.02,1.31,0.108,1.971,0,0.09,1,homopolymer_run>=4
NDM5_0545,20,-3.02,0.4,0.315,2.0,0,0.263,1,motif_DG
NDM5_0546,20,-3.02,0.35,0.354,1.986,0,0.295,1,motif_DG
NDM5_0547,20,-0.02,1.02,0.183,2.529,0,0.153,0,
NDM5_0548,20,-0.02,1.195,0.154,2.143,0,0.128,0,
NDM5_0549,20,-0.03,1.7,0.179,2.771,0,0.149,0,
NDM5_0570,30,-1.02,0.617,0.522,2.086,0,0.435,2,motif_DP;homopolymer_run>=4
NDM5_0571,30,0.98,0.873,0.366,2.086,0,0.387,2,motif_NG;homopolymer_run>=4
NDM5_0572,30,1.98,1.183,0.38,2.371,0,0.481,1,homopolymer_run>=4
NDM5_0573,30,2.42,-0.077,0.319,0.771,5,0.467,2,odd_Cys(free_thiol);5_Cys
NDM5_0574,30,-2.98,-0.173,0.607,1.171,0,0.5,0,
NDM5_0575,30,-3.03,0.817,0.421,1.786,0,0.351,0,
NDM5_0576,30,-0.02,1.57,0.147,2.086,0,0.123,1,homopolymer_run>=4
NDM5_0577,30,-1.02,1.477,0.139,1.8,0,0.116,1,homopolymer_run>=4
NDM5_0578,30,-2.03,0.493,0.48,1.829,0,0.4,2,motif_DG;motif_DP
NDM5_0579,30,-0.02,0.483,0.482,1.671,0,0.402,0,
NDM5_0600,24,1.98,-0.042,0.384,1.371,0,0.484,0,
NDM5_0601,24,-1.02,1.242,0.389,2.657,0,0.324,1,motif_DG
NDM5_0602,24,2.97,0.092,0.734,0.943,0,0.748,0,
NDM5_0603,24,0.98,0.579,0.438,1.743,0,0.446,1,motif_DG
NDM5_0604,24,-1.03,-0.367,0.581,0.957,0,0.484,2,motif_NG;motif_DG
NDM5_0605,24,-2.03,0.921,0.256,2.157,0,0.213,1,motif_DG
NDM5_0606,24,-0.02,0.188,0.416,1.043,0,0.347,1,motif_DG
NDM5_0607,24,-1.02,0.758,0.247,1.8,0,0.206,3,motif_NG;motif_DP;homopolymer_run>=4
NDM5_0608,24,-1.02,1.021,0.209,1.614,0,0.174,1,motif_DG
NDM5_0609,24,-1.02,1.163,0.156,1.8,0,0.13,2,motif_DP;homopolymer_run>=4
NDM5_0630,26,0.97,1.238,0.243,2.186,0,0.283,1,homopolymer_run>=4
NDM5_0631,26,-2.02,1.365,0.227,2.486,0,0.189,1,homopolymer_run>=4
NDM5_0632,26,0.98,1.15,0.348,1.8,0,0.371,1,homopolymer_run>=4
NDM5_0633,26,-1.99,0.142,0.478,0.857,0,0.398,1,motif_NG
NDM5_0634,26,-0.02,1.246,0.357,2.086,0,0.297,2,motif_DG;homopolymer_run>=4
NDM5_0635,26,-2.02,0.719,0.285,1.3,0,0.237,3,motif_DG;motif_DP;homopolymer_run>=4
NDM5_0636,26,-0.02,1.677,0.138,2.086,0,0.115,1,homopolymer_run>=4
NDM5_0637,26,-1.02,1.462,0.208,2.086,0,0.174,1,homopolymer_run>=4
NDM5_0638,26,1.98,0.623,0.566,2.286,0,0.636,0,
NDM5_0639,26,0.98,1.165,0.445,1.8,0,0.452,1,homopolymer_run>=4
NDM5_0660,39,-2.02,1.426,0.186,2.086,0,0.155,2,motif_DP;homopolymer_run>=4
NDM5_0661,39,-1.02,1.485,0.142,2.086,0,0.119,2,motif_DG;homopolymer_run>=4
NDM5_0662,39,-0.98,0.333,0.696,2.757,0,0.5,2,motif_DG;homopolymer_run>=4
NDM5_0663,39,-2.02,1.41,0.149,2.229,0,0.124,2,motif_DG;homopolymer_run>=4
NDM5_0664,39,1.98,0.444,0.689,1.914,0,0.665,0,
NDM5_0665,39,-0.02,1.208,0.282,2.5,0,0.235,1,homopolymer_run>=4
NDM5_0666,39,-0.02,0.559,0.425,1.829,0,0.354,2,motif_DG;homopolymer_run>=4
NDM5_0667,39,-0.02,1.215,0.294,2.114,0,0.245,1,homopolymer_run>=4
NDM5_0668,39,1.01,1.49,0.408,2.657,0,0.424,1,homopolymer_run>=4
NDM5_0669,39,-1.02,1.21,0.47,2.186,0,0.392,1,homopolymer_run>=4
NDM5_0690,42,-0.02,1.174,0.303,2.171,0,0.253,1,homopolymer_run>=4
NDM5_0691,42,-0.03,0.731,0.446,2.086,0,0.371,1,homopolymer_run>=4
NDM5_0692,42,-1.02,1.438,0.14,2.086,0,0.117,2,motif_DG;homopolymer_run>=4
NDM5_0693,42,-3.14,0.695,0.347,2.514,1,0.29,3,odd_Cys(free_thiol);N-term_Met(ox);motif_DP
NDM5_0694,42,-0.02,1.59,0.034,1.8,0,0.028,1,homopolymer_run>=4
NDM5_0695,42,0.98,1.288,0.392,2.114,0,0.408,1,homopolymer_run>=4
NDM5_0696,42,-5.02,0.41,0.35,1.614,0,0.291,1,homopolymer_run>=4
NDM5_0697,42,-3.02,1.107,0.575,2.543,0,0.479,1,homopolymer_run>=4
NDM5_0698,42,-1.02,1.307,0.128,1.8,0,0.107,1,homopolymer_run>=4
NDM5_0699,42,-0.02,1.583,0.081,1.8,0,0.067,1,homopolymer_run>=4
NDM5_0720,21,-0.14,0.919,0.234,2.8,1,0.195,1,odd_Cys(free_thiol)
NDM5_0721,21,2.98,0.957,0.702,1.714,0,0.748,0,
NDM5_0722,21,-2.02,1.129,0.204,1.971,0,0.17,1,motif_DG
NDM5_0723,21,0.98,1.243,0.253,2.443,0,0.293,0,
NDM5_0724,21,-1.03,0.143,0.333,1.214,0,0.277,2,motif_DS;homopolymer_run>=4
NDM5_0725,21,-0.02,1.486,0.173,2.229,0,0.144,0,
NDM5_0726,21,-4.02,0.714,0.22,1.914,0,0.183,0,
NDM5_0727,21,0.01,0.857,0.15,1.457,0,0.126,1,homopolymer_run>=4
NDM5_0728,21,-1.02,0.995,0.273,2.086,0,0.228,1,motif_DP
NDM5_0729,21,-0.02,0.105,0.249,0.971,0,0.208,1,motif_DP
NDM5_0750,41,0.01,1.571,0.104,1.8,0,0.088,1,homopolymer_run>=4
NDM5_0751,41,-3.02,0.946,0.435,2.486,0,0.363,1,homopolymer_run>=4
NDM5_0752,41,-2.02,1.237,0.214,2.229,0,0.178,1,homopolymer_run>=4
NDM5_0753,41,-1.02,1.529,0.149,2.371,0,0.124,1,homopolymer_run>=4
NDM5_0754,41,-1.02,1.515,0.149,1.829,0,0.124,1,homopolymer_run>=4
NDM5_0755,41,-2.02,0.798,0.502,2.057,0,0.418,1,homopolymer_run>=4
NDM5_0756,41,-1.02,1.495,0.146,2.086,0,0.121,1,homopolymer_run>=4
NDM5_0757,41,-0.02,1.524,0.131,2.086,0,0.109,1,homopolymer_run>=4
NDM5_0758,41,-0.02,1.402,0.123,1.8,0,0.103,1,homopolymer_run>=4
NDM5_0759,41,-1.02,1.188,0.183,2.186,0,0.152,1,homopolymer_run>=4
NDM5_0780,28,-1.02,0.871,0.412,2.086,0,0.343,1,homopolymer_run>=4
NDM5_0781,28,0.97,0.457,0.421,2.343,0,0.432,1,motif_DS
NDM5_0782,28,-2.02,0.586,0.424,1.686,0,0.353,1,motif_DG
NDM5_0783,28,0.98,0.361,0.669,2.371,0,0.581,0,
NDM5_0784,28,-0.02,1.407,0.04,1.8,0,0.033,1,homopolymer_run>=4
NDM5_0785,28,-1.02,0.825,0.411,2.086,0,0.342,2,motif_DG;homopolymer_run>=4
NDM5_0786,28,-3.95,0.814,0.399,2.043,0,0.332,1,motif_DG
NDM5_0787,28,-2.02,1.057,0.444,2.371,0,0.37,2,motif_DG;homopolymer_run>=4
NDM5_0788,28,-0.02,0.657,0.514,1.043,0,0.429,1,homopolymer_run>=4
NDM5_0789,28,0.98,1.293,0.44,2.529,0,0.448,1,motif_DS
NDM5_0810,16,0.98,0.187,0.178,0.814,0,0.23,0,
NDM5_0811,16,-2.03,0.081,0.132,0.286,0,0.11,1,motif_DG
NDM5_0812,16,-0.02,0.925,0.049,1.486,0,0.041,1,homopolymer_run>=4
NDM5_0813,16,-0.02,1.35,0.151,1.6,0,0.126,1,homopolymer_run>=4
NDM5_0814,16,-0.14,0.6,0.064,1.871,1,0.053,1,odd_Cys(free_thiol)
NDM5_0815,16,-0.02,0.575,0.152,1.086,0,0.127,1,homopolymer_run>=4
NDM5_0816,16,-0.02,0.45,0.332,0.914,0,0.277,1,motif_DG
NDM5_0817,16,0.98,0.362,0.225,0.771,0,0.269,0,
NDM5_0818,16,-0.02,0.075,0.207,0.443,0,0.173,0,
NDM5_0819,16,0.98,0.412,0.342,0.843,0,0.366,0,
NDM5_0840,19,-0.02,0.479,0.427,1.514,0,0.356,1,motif_DG
NDM5_0841,19,0.98,0.542,0.332,1.643,0,0.358,0,
NDM5_0842,19,-1.03,-0.0,0.253,1.371,0,0.211,1,motif_DG
NDM5_0843,19,0.98,0.826,0.173,1.614,0,0.225,1,homopolymer_run>=4
NDM5_0844,19,-1.02,0.358,0.216,1.086,0,0.18,1,homopolymer_run>=4
NDM5_0845,19,-0.99,0.374,0.301,0.614,0,0.251,0,
NDM5_0846,19,2.97,0.268,0.472,1.757,0,0.641,0,
NDM5_0847,19,-0.02,1.121,0.312,2.414,0,0.26,1,motif_DG
NDM5_0848,19,-1.02,1.121,0.382,1.857,0,0.319,1,homopolymer_run>=4
NDM5_0849,19,-0.02,1.468,0.12,2.629,0,0.1,0,
NDM5_0870,41,-0.02,0.912,0.702,2.343,0,0.5,2,motif_DP;homopolymer_run>=4
NDM5_0871,41,-0.03,1.302,0.321,2.429,0,0.268,1,homopolymer_run>=4
NDM5_0872,41,-2.02,1.215,0.222,2.371,0,0.185,1,homopolymer_run>=4
NDM5_0873,41,-0.02,1.829,0.513,2.486,0,0.428,1,homopolymer_run>=4
NDM5_0874,41,-1.02,1.19,0.295,2.086,0,0.246,1,homopolymer_run>=4
NDM5_0875,41,-5.02,0.188,0.537,2.3,0,0.447,0,
NDM5_0876,41,-2.02,1.541,0.185,2.143,0,0.154,2,motif_DG;homopolymer_run>=4
NDM5_0877,41,0.98,0.783,0.676,2.371,0,0.581,1,homopolymer_run>=4
NDM5_0878,41,-0.02,1.585,0.026,1.8,0,0.021,1,homopolymer_run>=4
NDM5_0879,41,-0.02,0.771,0.279,2.714,0,0.233,0,
NDM5_0900,16,-0.02,1.119,0.247,1.714,0,0.206,1,motif_NG
NDM5_0901,16,-0.02,0.938,0.097,1.314,0,0.081,1,homopolymer_run>=4
NDM5_0902,16,-0.02,0.106,0.282,0.243,0,0.235,1,motif_DS
NDM5_0903,16,0.98,0.169,0.253,1.086,0,0.292,0,
NDM5_0904,16,-0.02,1.2,0.161,1.6,0,0.134,1,homopolymer_run>=4
NDM5_0905,16,0.98,0.425,0.258,0.757,0,0.296,0,
NDM5_0906,16,0.98,0.819,0.287,2.143,0,0.32,1,homopolymer_run>=4
NDM5_0907,16,-0.25,0.694,0.21,1.343,2,0.175,0,
NDM5_0908,16,0.98,-0.069,0.559,0.286,0,0.547,0,
NDM5_0909,16,-0.02,0.831,0.362,1.3,0,0.302,1,motif_DG
NDM5_0930,44,-1.02,1.336,0.385,2.086,0,0.321,1,homopolymer_run>=4
NDM5_0931,44,-2.02,1.339,0.149,1.8,0,0.124,1,homopolymer_run>=4
NDM5_0932,44,-1.02,0.7,0.432,1.729,0,0.36,2,motif_NG;homopolymer_run>=4
NDM5_0933,44,-1.02,1.507,0.158,2.143,0,0.132,1,homopolymer_run>=4
NDM5_0934,44,-2.02,1.486,0.171,2.143,0,0.142,1,homopolymer_run>=4
NDM5_0935,44,-1.02,1.182,0.323,2.4,0,0.269,1,homopolymer_run>=4
NDM5_0936,44,0.98,1.205,0.511,2.686,0,0.508,1,homopolymer_run>=4
NDM5_0937,44,0.97,0.852,0.572,2.714,0,0.557,2,motif_NG;homopolymer_run>=4
NDM5_0938,44,-0.02,1.48,0.303,2.371,0,0.252,1,homopolymer_run>=4
NDM5_0939,44,-0.02,1.341,0.377,2.143,0,0.314,1,homopolymer_run>=4
NDM5_0960,14,0.98,0.786,0.318,1.343,0,0.346,0,
NDM5_0961,14,-0.02,0.3,0.383,0.943,0,0.319,0,
NDM5_0962,14,-0.02,0.771,0.313,1.014,0,0.26,0,
NDM5_0963,14,-1.02,1.257,0.182,1.314,0,0.152,0,
NDM5_0964,14,-0.02,0.564,0.23,1.086,0,0.191,0,
NDM5_0965,14,-4.02,-0.271,0.086,0.114,0,0.072,1,motif_DP
NDM5_0966,14,-0.02,1.557,0.149,2.343,0,0.125,0,
NDM5_0967,14,-1.02,-0.229,0.331,0.186,0,0.276,0,
NDM5_0968,14,-2.02,0.307,0.199,0.771,0,0.166,1,N-term_Met(ox)
NDM5_0969,14,1.98,-0.143,0.325,0.286,0,0.435,0,
NDM5_0990,39,-0.02,1.323,0.259,2.371,0,0.216,1,homopolymer_run>=4
NDM5_0991,39,-0.02,1.241,0.296,2.086,0,0.246,1,homopolymer_run>=4
NDM5_0992,39,-1.02,0.805,0.474,2.343,0,0.395,1,homopolymer_run>=4
NDM5_0993,39,-2.02,0.756,0.471,2.443,0,0.392,0,
NDM5_0994,39,-3.02,1.167,0.149,1.8,0,0.124,2,motif_DG;homopolymer_run>=4
NDM5_0995,39,-1.02,1.592,0.242,2.143,0,0.202,1,homopolymer_run>=4
NDM5_0996,39,-0.02,1.415,0.41,2.086,0,0.342,1,homopolymer_run>=4
NDM5_0997,39,-1.02,1.321,0.149,1.8,0,0.124,1,homopolymer_run>=4
NDM5_0998,39,-1.02,1.354,0.149,2.086,0,0.124,1,homopolymer_run>=4
NDM5_0999,39,2.97,1.156,0.311,2.529,0,0.507,0,
NDM5_1020,39,-0.02,0.546,0.775,1.786,0,0.5,0,
NDM5_1021,39,-1.02,1.326,0.159,1.8,0,0.132,1,homopolymer_run>=4
NDM5_1022,39,-1.02,1.144,0.211,2.714,0,0.176,0,
NDM5_1023,39,-1.66,1.436,0.259,2.271,6,0.216,1,6_Cys
NDM5_1024,39,-0.99,1.426,0.216,2.486,0,0.18,1,homopolymer_run>=4
NDM5_1025,39,-6.02,0.941,0.535,2.8,0,0.446,0,
NDM5_1026,39,0.97,1.318,0.328,1.829,0,0.355,1,homopolymer_run>=4
NDM5_1027,39,1.98,0.887,0.486,2.371,0,0.57,1,homopolymer_run>=4
NDM5_1028,39,2.98,0.574,0.719,2.057,0,0.748,0,
NDM5_1029,39,0.98,-0.044,0.728,1.343,0,0.581,1,motif_DP
NDM5_1050,28,1.01,1.089,0.296,1.829,0,0.331,1,homopolymer_run>=4
NDM5_1051,28,1.97,1.304,0.242,2.057,0,0.367,0,
NDM5_1052,28,0.98,0.821,0.567,2.0,0,0.554,0,
NDM5_1053,28,-0.02,0.714,0.331,1.471,0,0.276,1,homopolymer_run>=4
NDM5_1054,28,-2.02,1.243,0.282,2.086,0,0.235,2,motif_DG;homopolymer_run>=4
NDM5_1055,28,-0.99,1.157,0.272,1.8,0,0.226,1,homopolymer_run>=4
NDM5_1056,28,-2.02,1.257,0.4,2.429,0,0.333,2,motif_NG;homopolymer_run>=4
NDM5_1057,28,0.01,0.95,0.372,1.771,0,0.311,1,homopolymer_run>=4
NDM5_1058,28,-4.02,-0.596,0.704,1.143,0,0.5,0,
NDM5_1059,28,-0.99,0.018,0.505,0.929,0,0.42,1,motif_DP
NDM5_1080,26,-1.02,1.258,0.164,1.8,0,0.136,1,homopolymer_run>=4
NDM5_1081,26,-1.02,0.327,0.493,2.657,0,0.411,0,
NDM5_1082,26,0.98,1.123,0.277,1.8,0,0.312,1,homopolymer_run>=4
NDM5_1083,26,0.98,1.035,0.294,1.8,0,0.326,1,homopolymer_run>=4
NDM5_1084,26,-2.14,1.2,0.264,2.671,1,0.22,1,odd_Cys(free_thiol)
NDM5_1085,26,-0.02,-0.135,0.543,1.5,0,0.453,1,motif_NS
NDM5_1086,26,-0.03,-0.096,0.578,1.414,0,0.482,0,
NDM5_1087,26,-5.02,-0.127,0.385,1.7,0,0.321,0,
NDM5_1088,26,1.01,0.569,0.43,1.429,0,0.443,1,homopolymer_run>=4
NDM5_1089,26,0.98,1.173,0.326,2.371,0,0.353,1,homopolymer_run>=4
NDM5_1110,23,-3.02,-0.622,0.562,0.514,0,0.468,1,motif_DG
NDM5_1111,23,-0.02,0.643,0.447,1.643,0,0.372,0,
NDM5_1112,23,-0.99,0.77,0.292,1.771,0,0.243,1,homopolymer_run>=4
NDM5_1113,23,-0.02,1.091,0.406,2.371,0,0.339,1,homopolymer_run>=4
NDM5_1114,23,-0.02,0.496,0.152,0.886,0,0.127,0,
NDM5_1115,23,-0.02,0.791,0.616,2.0,0,0.5,1,motif_DG
NDM5_1116,23,0.75,1.039,0.327,2.086,2,0.335,1,homopolymer_run>=4
NDM5_1117,23,-0.02,0.8,0.312,1.4,0,0.26,1,motif_NG
NDM5_1118,23,-2.02,-0.461,0.649,0.786,0,0.5,1,N-term_Q/E(pyroglutamate)
NDM5_1119,23,-3.02,1.248,0.38,2.443,0,0.317,1,motif_DG
NDM5_1140,36,0.98,1.231,0.475,2.014,0,0.477,2,motif_NS;homopolymer_run>=4
NDM5_1141,36,1.98,0.789,0.91,1.614,0,0.665,1,homopolymer_run>=4
NDM5_1142,36,-0.02,1.522,0.074,1.8,0,0.062,1,homopolymer_run>=4
NDM5_1143,36,-2.02,0.833,0.418,2.114,0,0.349,1,homopolymer_run>=4
NDM5_1144,36,-3.02,0.361,0.439,2.371,0,0.366,1,motif_DG
NDM5_1145,36,-0.02,1.033,0.365,2.086,0,0.304,1,homopolymer_run>=4
NDM5_1146,36,1.98,0.906,0.573,1.8,0,0.642,1,homopolymer_run>=4
NDM5_1147,36,-0.02,0.656,0.379,1.557,0,0.315,0,
NDM5_1148,36,-1.03,-0.642,0.85,0.643,0,0.5,1,motif_DG
NDM5_1149,36,-1.02,1.497,0.192,2.343,0,0.16,1,homopolymer_run>=4
NDM5_1170,17,-0.02,1.247,0.125,1.8,0,0.104,1,homopolymer_run>=4
NDM5_1171,17,-1.02,-0.671,0.515,0.1,0,0.429,1,motif_DG
NDM5_1172,17,0.98,-0.112,0.415,1.043,0,0.427,1,motif_NG
NDM5_1173,17,-0.02,0.135,0.401,0.7,0,0.334,1,motif_DG
NDM5_1174,17,-0.02,0.888,0.196,1.757,0,0.163,0,
NDM5_1175,17,-0.14,1.618,0.112,2.057,1,0.093,2,odd_Cys(free_thiol);homopolymer_run>=4
NDM5_1176,17,0.98,0.782,0.33,1.3,0,0.357,0,
NDM5_1177,17,-1.02,0.118,0.311,0.743,0,0.259,0,
NDM5_1178,17,-1.02,1.229,0.191,1.829,0,0.159,1,motif_DS
NDM5_1179,17,-0.02,0.653,0.29,1.2,0,0.241,0,
NDM5_1200,31,-1.02,0.245,0.754,1.729,0,0.5,1,motif_DG
NDM5_1201,31,-1.02,1.674,0.23,2.371,0,0.192,2,motif_DG;homopolymer_run>=4
NDM5_1202,31,-0.02,1.858,0.054,2.657,0,0.045,1,homopolymer_run>=4
NDM5_1203,31,-0.03,1.332,0.089,1.8,0,0.074,1,homopolymer_run>=4
NDM5_1204,31,-1.02,1.477,0.146,2.086,0,0.122,1,homopolymer_run>=4
NDM5_1205,31,-1.02,1.487,0.149,1.8,0,0.124,1,homopolymer_run>=4
NDM5_1206,31,-0.02,0.906,0.464,2.086,0,0.386,1,homopolymer_run>=4
NDM5_1207,31,-1.02,1.616,0.158,2.086,0,0.131,1,homopolymer_run>=4
NDM5_1208,31,-2.02,1.239,0.184,1.8,0,0.153,1,homopolymer_run>=4
NDM5_1209,31,-0.02,1.516,0.026,1.8,0,0.021,1,homopolymer_run>=4
NDM5_1230,19,0.01,0.947,0.243,1.714,0,0.204,0,
NDM5_1231,19,-0.02,0.521,0.189,1.357,0,0.158,0,
NDM5_1232,19,-0.99,-0.147,0.392,0.371,0,0.327,0,
NDM5_1233,19,-0.02,0.889,0.262,1.257,0,0.218,1,motif_NG
NDM5_1234,19,2.01,-0.005,0.552,0.457,0,0.628,1,motif_NS
NDM5_1235,19,-0.02,0.858,0.078,1.471,0,0.065,0,
NDM5_1236,19,-1.99,0.084,0.132,1.643,0,0.11,0,
NDM5_1237,19,0.97,0.447,0.249,1.271,0,0.289,1,motif_DP
NDM5_1238,19,-2.02,-0.426,0.246,-0.171,0,0.205,0,
NDM5_1239,19,0.98,-0.089,0.382,0.957,0,0.4,1,motif_DG
NDM5_1260,15,-1.02,0.367,0.3,0.843,0,0.25,1,motif_DG
NDM5_1261,15,-0.02,0.667,0.092,1.486,0,0.077,1,homopolymer_run>=4
NDM5_1262,15,-1.02,0.267,0.314,0.386,0,0.262,0,
NDM5_1263,15,0.97,0.74,0.187,1.886,0,0.237,0,
NDM5_1264,15,0.98,1.153,0.331,1.629,0,0.357,1,homopolymer_run>=4
NDM5_1265,15,-0.02,0.707,0.398,0.943,0,0.331,0,
NDM5_1266,15,0.98,0.433,0.295,0.529,0,0.327,0,
NDM5_1267,15,0.98,0.7,0.402,1.029,0,0.416,0,
NDM5_1268,15,-1.02,1.633,0.14,2.186,0,0.116,1,motif_DG
NDM5_1269,15,-0.02,1.387,0.099,2.114,0,0.083,0,
NDM5_1290,30,-0.02,0.923,0.319,2.157,0,0.266,1,homopolymer_run>=4
NDM5_1291,30,0.98,0.82,0.569,1.771,0,0.556,1,homopolymer_run>=4
NDM5_1292,30,-3.02,-0.07,0.468,1.429,0,0.39,0,
NDM5_1293,30,-1.02,1.03,0.462,2.371,0,0.385,0,
NDM5_1294,30,-1.02,1.543,0.183,2.086,0,0.152,1,homopolymer_run>=4
NDM5_1295,30,-0.99,0.943,0.643,1.471,0,0.5,1,homopolymer_run>=4
